time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1155,0,1,3974.1,3.29,317,-16.655517,-49.38728,827.4,181,3
1156,0,1,3977.25,3.28,317,-16.655523,-49.387251,827.5,181,3
1157,0,1,3980.71,3.28,317,-16.655528,-49.387221,827.6,180,2
1158,0,1,3984.07,3.28,318,-16.655533,-49.387192,827.7,180,3
1159,0,1,3986.56,3.28,318,-16.655539,-49.387163,827.8,181,3
1160,0,1,3989.97,3.28,318,-16.655544,-49.387135,827.9,181,3
1161,0,1,3993.29,3.28,318,-16.65555,-49.387106,827.9,181,2
1162,0,1,3996.0,3.28,319,-16.655555,-49.387077,828.0,181,3
1163,0,1,3999.43,3.28,319,-16.655561,-49.387048,828.1,181,3
1164,0,1,4002.73,3.28,319,-16.655566,-49.38702,828.2,180,3
1165,0,1,4005.38,3.28,319,-16.655572,-49.386991,828.3,180,3
1166,0,1,4008.74,3.28,320,-16.655577,-49.386963,828.4,180,2
1167,0,1,4012.12,3.28,320,-16.655583,-49.386935,828.4,180,3
1168,0,1,4014.65,3.28,320,-16.655589,-49.386906,828.5,181,3
1169,0,1,4017.91,3.28,320,-16.655595,-49.386878,828.6,181,3
1170,0,1,4021.63,3.28,321,-16.655601,-49.38685,828.7,181,2
1171,0,1,4024.06,3.28,321,-16.655607,-49.386822,828.7,180,3
1172,0,1,4027.49,3.27,321,-16.655613,-49.386794,828.8,181,3
1173,0,1,4030.83,3.27,321,-16.655619,-49.386767,828.9,181,3
1174,0,1,4033.77,3.27,322,-16.655625,-49.386739,829.0,181,2
1175,0,1,4036.81,3.27,322,-16.655631,-49.386711,829.0,181,3
1176,0,1,4040.09,3.27,322,-16.655638,-49.386683,829.1,181,3
1177,0,1,4042.79,3.27,322,-16.655644,-49.386655,829.2,181,3
1178,0,1,4045.93,3.27,323,-16.65565,-49.386627,829.2,181,2
1179,0,1,4049.29,3.27,323,-16.655656,-49.386598,829.3,181,3
1180,0,1,4051.55,3.27,323,-16.655661,-49.386568,829.4,181,3
1181,0,1,4055.3,3.27,323,-16.655666,-49.386538,829.4,180,3
1182,0,1,4058.91,3.27,324,-16.655671,-49.386508,829.5,181,3
1183,0,1,4061.03,3.27,324,-16.655676,-49.386477,829.6,180,2
1184,0,1,4064.56,3.27,324,-16.655681,-49.386447,829.7,180,3
1185,0,1,4067.77,3.27,324,-16.655686,-49.386416,829.7,180,3
1186,0,1,4070.95,3.26,325,-16.65569,-49.386386,829.8,180,3
1187,0,1,4074.39,3.26,325,-16.655695,-49.386356,829.9,180,2
1188,0,1,4077.92,3.26,325,-16.655699,-49.386327,830.0,181,3
1189,0,1,4080.32,3.26,326,-16.655704,-49.386297,830.0,182,3
1190,0,1,4083.72,3.26,326,-16.655709,-49.386268,830.1,182,3
1191,0,1,4087.2,3.26,326,-16.655713,-49.386239,830.2,180,2
1192,0,1,4089.87,3.26,326,-16.655718,-49.386209,830.3,181,3
1193,0,1,4093.4,3.26,327,-16.655723,-49.38618,830.3,180,3
1194,0,1,4097.1,3.26,327,-16.655728,-49.38615,830.4,180,3
1195,0,1,4099.84,3.26,327,-16.655734,-49.386121,830.5,180,2
1196,0,1,4103.2,3.26,327,-16.655739,-49.386091,830.6,179,3
1197,0,1,4106.51,3.26,328,-16.655744,-49.386061,830.6,180,3
1198,0,1,4109.79,3.26,328,-16.65575,-49.38603,830.7,181,3
1199,0,1,4113.46,3.26,328,-16.655756,-49.385999,830.8,180,2
1200,0,1,4117.17,3.26,329,-16.655762,-49.385968,830.9,180,3
1201,0,1,4119.17,3.26,329,-16.655768,-49.385937,831.0,179,3
1202,0,1,4122.82,3.26,329,-16.655774,-49.385906,831.0,179,2
1203,0,1,4126.6,3.26,329,-16.655781,-49.385875,831.1,178,3
1204,0,1,4128.95,3.26,329,-16.655787,-49.385843,831.2,179,3
1205,0,1,4132.84,3.26,330,-16.655794,-49.385812,831.2,178,3
1206,0,1,4136.46,3.26,330,-16.655801,-49.385781,831.3,178,2
1207,0,1,4139.52,3.26,330,-16.655807,-49.38575,831.3,178,3
1208,0,1,4143.12,3.26,331,-16.655814,-49.385719,831.4,178,3
1209,0,1,4146.52,3.26,331,-16.655821,-49.385689,831.4,180,3
1210,0,1,4149.94,3.26,331,-16.655828,-49.385659,831.4,181,2
1211,0,1,4153.57,3.26,331,-16.655835,-49.385629,831.5,180,3
1212,0,1,4157.02,3.26,332,-16.655842,-49.3856,831.5,179,3
1213,0,1,4160.04,3.26,332,-16.655849,-49.385571,831.5,179,3
1214,0,1,4163.34,3.26,332,-16.655856,-49.385542,831.5,180,2
1215,0,1,4166.78,3.26,333,-16.655862,-49.385513,831.5,181,3
1216,0,1,4169.9,3.26,333,-16.655868,-49.385484,831.6,182,3
1217,0,1,4173.07,3.26,333,-16.655874,-49.385455,831.6,181,3
1218,0,1,4176.43,3.26,333,-16.655879,-49.385426,831.6,182,2
1219,0,1,4179.2,3.26,334,-16.655885,-49.385397,831.6,182,3
1220,0,1,4182.52,3.26,334,-16.65589,-49.385368,831.7,181,3
1221,0,1,4186.05,3.26,334,-16.655895,-49.385339,831.7,181,3
1222,0,1,4188.54,3.26,334,-16.6559,-49.385309,831.7,182,2
1223,0,1,4192.19,3.26,335,-16.655905,-49.385279,831.8,183,3
1224,0,1,4195.78,3.26,335,-16.655909,-49.385249,831.8,182,3
1225,0,1,4198.14,3.26,335,-16.655914,-49.385219,831.9,181,3
1226,0,1,4201.84,3.26,335,-16.655919,-49.385189,831.9,182,3
1227,0,1,4205.35,3.25,336,-16.655924,-49.385159,831.9,181,2
1228,0,1,4207.89,3.24,336,-16.655928,-49.385129,832.0,181,3
1229,0,1,4211.52,3.23,336,-16.655933,-49.385098,832.0,181,3
1230,0,1,4214.94,3.25,336,-16.655937,-49.385068,832.1,181,3
1231,0,1,4217.75,3.23,337,-16.655942,-49.385038,832.1,181,2
1232,0,1,4221.19,3.23,337,-16.655947,-49.385009,832.2,181,3
1233,0,1,4224.49,3.22,337,-16.655951,-49.384979,832.2,181,3
1234,0,1,4227.38,3.22,338,-16.655956,-49.38495,832.2,180,3
1235,0,1,4230.86,3.23,338,-16.65596,-49.384921,832.2,181,3
1236,0,1,4234.33,3.23,338,-16.655965,-49.384892,832.2,181,2
1237,0,1,4236.75,3.22,338,-16.655969,-49.384863,832.2,181,3
1238,0,1,4240.1,3.23,339,-16.655974,-49.384835,832.2,181,3
1239,0,1,4243.6,3.23,339,-16.655979,-49.384807,832.2,181,2
1240,0,1,4246.02,3.23,339,-16.655984,-49.384778,832.2,180,3
1241,0,1,4249.31,3.22,339,-16.655989,-49.38475,832.2,180,3
1242,0,1,4252.69,3.22,340,-16.655995,-49.384722,832.2,180,3
1243,0,1,4255.24,3.22,340,-16.656,-49.384693,832.2,181,2
1244,0,1,4258.66,3.22,340,-16.656006,-49.384665,832.2,182,3
1245,0,1,4262.18,3.22,340,-16.656013,-49.384636,832.1,183,3
1246,0,1,4264.54,3.22,341,-16.656019,-49.384607,832.1,182,3
1247,0,1,4267.92,3.22,341,-16.656026,-49.384578,832.1,182,2
1248,0,1,4271.5,3.21,341,-16.656034,-49.384549,832.1,183,3
1249,0,1,4274.18,3.21,341,-16.656041,-49.38452,832.1,183,3
1250,0,1,4277.77,3.21,342,-16.656049,-49.38449,832.1,183,3
1251,0,1,4281.18,3.21,342,-16.656056,-49.384461,832.0,183,2
1252,0,1,4283.93,3.21,342,-16.656064,-49.384432,832.0,183,3
1253,0,1,4287.63,3.21,342,-16.656072,-49.384402,832.0,183,3
1254,0,1,4291.21,3.21,343,-16.65608,-49.384373,832.0,184,3
1255,0,1,4293.87,3.21,343,-16.656088,-49.384343,832.0,183,2
1256,0,1,4297.21,3.21,343,-16.656095,-49.384314,831.9,183,3
1257,0,1,4300.43,3.21,344,-16.656103,-49.384285,831.9,183,3
1258,0,1,4303.73,3.21,344,-16.65611,-49.384256,831.9,183,3
1259,0,1,4307.06,3.21,344,-16.656117,-49.384227,831.9,182,2
1260,0,1,4310.42,3.21,344,-16.656124,-49.384198,831.9,183,3
1261,0,1,4312.76,3.2,345,-16.656131,-49.38417,831.9,185,3
1262,0,1,4316.13,3.2,345,-16.656137,-49.384141,831.9,182,3
1263,0,1,4319.77,3.21,345,-16.656144,-49.384113,831.8,182,3
1264,0,1,4322.02,3.21,345,-16.65615,-49.384084,831.8,181,2
1265,0,1,4325.38,3.21,346,-16.656156,-49.384056,831.8,181,3
1266,0,1,4328.85,3.2,346,-16.656163,-49.384028,831.8,181,3
1267,0,1,4331.8,3.21,346,-16.656169,-49.383999,831.8,181,3
1268,0,1,4335.19,3.21,346,-16.656175,-49.383971,831.8,181,2
1269,0,1,4338.65,3.21,347,-16.656181,-49.383943,831.8,176,3
1270,0,1,4341.15,3.2,347,-16.656187,-49.383914,831.8,175,3
1271,0,1,4344.53,3.21,347,-16.656193,-49.383886,831.8,176,3
1272,0,1,4347.85,3.21,347,-16.656198,-49.383857,831.8,177,2
1273,0,1,4350.32,3.21,348,-16.656204,-49.383829,831.8,176,3
1274,0,1,4353.8,3.2,348,-16.65621,-49.3838,831.8,177,3
1275,0,1,4357.09,3.21,348,-16.656216,-49.383772,831.8,178,3
1276,0,1,4359.67,3.21,348,-16.656221,-49.383743,831.8,179,2
1277,0,1,4363.06,3.2,349,-16.656227,-49.383714,831.7,180,3
1278,0,1,4366.42,3.2,349,-16.656233,-49.383686,831.7,180,3
1279,0,1,4369.16,3.21,349,-16.656238,-49.383657,831.7,181,3
1280,0,1,4372.55,3.21,350,-16.656244,-49.383628,831.7,180,2
1281,0,1,4375.77,3.2,350,-16.656249,-49.383599,831.7,180,3
1282,0,1,4378.48,3.2,350,-16.656254,-49.38357,831.7,181,3
1283,0,1,4381.95,3.2,350,-16.65626,-49.38354,831.7,179,3
1284,0,1,4385.47,3.19,351,-16.656265,-49.383511,831.7,179,2
1285,0,1,4387.85,3.19,351,-16.65627,-49.383481,831.6,179,3
1286,0,1,4391.29,3.19,351,-16.656276,-49.383452,831.6,178,3
1287,0,1,4394.6,3.19,351,-16.656281,-49.383422,831.6,178,3
1288,0,1,4397.68,3.19,352,-16.656286,-49.383392,831.6,178,2
1289,0,1,4401.14,3.19,352,-16.656292,-49.383362,831.6,178,3
1290,0,1,4404.77,3.19,352,-16.656297,-49.383332,831.6,178,3
1291,0,1,4407.13,3.18,352,-16.656303,-49.383302,831.5,178,3
1292,0,1,4410.64,3.18,353,-16.656308,-49.383272,831.5,179,2
1293,0,1,4414.34,3.18,353,-16.656314,-49.383242,831.5,180,3
1294,0,1,4416.99,3.18,353,-16.65632,-49.383211,831.5,179,3
1295,0,1,4420.54,3.18,353,-16.656326,-49.383181,831.5,179,3
1296,0,1,4423.97,3.18,354,-16.656332,-49.383151,831.5,180,2
1297,0,1,4426.91,3.18,354,-16.656338,-49.38312,831.5,179,3
1298,0,1,4430.41,3.18,354,-16.656345,-49.38309,831.5,180,3
1299,0,1,4433.86,3.18,355,-16.656351,-49.38306,831.5,180,3
1300,0,1,4436.72,3.18,355,-16.656357,-49.38303,831.5,180,2
1301,0,1,4440.37,3.18,355,-16.656364,-49.383,831.5,181,3
1302,0,1,4443.91,3.18,355,-16.65637,-49.38297,831.5,181,3
1303,0,1,4446.75,3.18,356,-16.656377,-49.38294,831.5,181,3
1304,0,1,4450.23,3.18,356,-16.656383,-49.382911,831.6,179,2
1305,0,1,4453.65,3.18,356,-16.65639,-49.382881,831.6,178,3
1306,0,1,4456.74,3.18,356,-16.656397,-49.382852,831.6,178,3
1307,0,1,4460.11,3.18,357,-16.656403,-49.382824,831.6,177,3
1308,0,1,4463.63,3.18,357,-16.656409,-49.382795,831.6,176,2
1309,0,1,4466.21,3.19,357,-16.656416,-49.382765,831.6,176,3
1310,0,1,4469.55,3.19,357,-16.656422,-49.382736,831.7,176,3
1311,0,1,4473.15,3.19,358,-16.656427,-49.382706,831.7,176,3
1312,0,1,4475.75,3.19,358,-16.656433,-49.382675,831.7,176,2
1313,0,1,4479.29,3.19,358,-16.656438,-49.382644,831.8,174,3
1314,0,1,4483.01,3.19,359,-16.656443,-49.382612,831.8,174,3
1315,0,1,4485.5,3.19,359,-16.656448,-49.38258,831.9,174,3
1316,0,1,4489.38,3.19,359,-16.656452,-49.382548,831.9,172,2
1317,0,1,4493.18,3.19,359,-16.656458,-49.382516,832.0,173,3
1318,0,1,4495.71,3.2,360,-16.656463,-49.382485,832.0,173,3
1319,0,1,4499.29,3.2,360,-16.656468,-49.382453,832.0,173,3
1320,0,1,4503.06,3.2,360,-16.656474,-49.382422,832.1,173,2
1321,0,1,4505.86,3.2,360,-16.65648,-49.382391,832.1,172,3
1322,0,1,4509.59,3.2,361,-16.656486,-49.38236,832.1,172,3
1323,0,1,4513.35,3.2,361,-16.656492,-49.382329,832.2,171,3
1324,0,1,4515.95,3.2,361,-16.656497,-49.382298,832.2,171,3
1325,0,1,4519.49,3.2,361,-16.656503,-49.382268,832.2,171,2
1326,0,1,4523.02,3.2,362,-16.656509,-49.382237,832.3,172,3
1327,0,1,4526.02,3.2,362,-16.656514,-49.382207,832.3,174,3
1328,0,1,4529.63,3.21,362,-16.656519,-49.382176,832.3,174,3
1329,0,1,4533.35,3.21,363,-16.656524,-49.382145,832.4,174,2
1330,0,1,4536.14,3.21,363,-16.656529,-49.382115,832.4,175,3
1331,0,1,4539.57,3.21,363,-16.656533,-49.382084,832.5,177,3
1332,0,1,4543.14,3.21,363,-16.656537,-49.382054,832.5,179,3
1333,0,1,4546.27,3.21,364,-16.656541,-49.382023,832.6,180,2
1334,0,1,4549.81,3.21,364,-16.656545,-49.381993,832.6,180,3
1335,0,1,4553.51,3.21,364,-16.656549,-49.381962,832.7,181,3
1336,0,1,4556.06,3.21,364,-16.656553,-49.381932,832.7,181,3
1337,0,1,4559.58,3.22,365,-16.656557,-49.381901,832.8,181,3
1338,0,1,4563.06,3.22,365,-16.656561,-49.381871,832.8,181,2
1339,0,1,4565.73,3.22,365,-16.656565,-49.381841,832.9,181,3
1340,0,1,4569.35,3.22,366,-16.656569,-49.381811,832.9,180,3
1341,0,1,4573.06,3.22,366,-16.656574,-49.381781,833.0,181,2
1342,0,1,4575.33,3.22,366,-16.656578,-49.381751,833.0,181,3
1343,0,1,4578.95,3.22,366,-16.656583,-49.381722,833.1,180,3
1344,0,1,4582.42,3.22,367,-16.656589,-49.381692,833.1,180,3
1345,0,1,4585.27,3.22,367,-16.656594,-49.381662,833.2,180,2
1346,0,1,4588.72,3.23,367,-16.656599,-49.381633,833.2,179,3
1347,0,1,4592.1,3.23,367,-16.656604,-49.381603,833.1,179,3
1348,0,1,4595.0,3.23,368,-16.656609,-49.381573,833.1,179,3
1349,0,1,4598.41,3.23,368,-16.656614,-49.381543,833.1,179,2
1350,0,1,4601.81,3.23,368,-16.656619,-49.381513,833.1,180,3
1351,0,1,4604.57,3.23,368,-16.656623,-49.381483,833.1,180,3
1352,0,1,4608.13,3.24,369,-16.656627,-49.381453,833.1,180,3
1353,0,1,4611.6,3.24,369,-16.656631,-49.381422,833.1,179,2
1354,0,1,4614.23,3.24,369,-16.656634,-49.381392,833.1,179,3
1355,0,1,4617.73,3.24,369,-16.656637,-49.381361,833.0,180,3
1356,0,1,4621.22,3.24,370,-16.65664,-49.381331,833.0,179,3
1357,0,1,4624.22,3.24,370,-16.656643,-49.381303,833.0,180,2
1358,0,1,4626.54,3.24,370,-16.656647,-49.381278,833.0,179,3
1359,0,1,4628.74,3.24,370,-16.656652,-49.381257,833.0,179,3
1360,0,1,4633.54,3.24,371,-16.656657,-49.381237,833.0,179,3
1361,0,1,4636.52,3.24,371,-16.656663,-49.381216,833.0,179,2
1362,0,1,4639.66,3.24,371,-16.65667,-49.381192,833.0,179,3
1363,0,1,4640.69,3.24,371,-16.656677,-49.381165,833.0,180,3
1364,0,1,4644.23,3.24,372,-16.656684,-49.381136,833.0,179,3
1365,0,1,4647.75,3.24,372,-16.656691,-49.381108,833.0,178,2
1366,0,1,4648.9,3.24,372,-16.656697,-49.381079,833.0,178,3
1367,0,1,4652.25,3.23,372,-16.656702,-49.38105,833.0,179,3
1368,0,1,4655.55,3.23,373,-16.656708,-49.381022,833.0,179,3
1369,0,1,4658.22,3.23,373,-16.656713,-49.380993,833.0,180,2
1370,0,1,4661.75,3.22,373,-16.656719,-49.380964,833.0,180,3
1371,0,1,4665.1,3.22,373,-16.656724,-49.380936,833.0,180,3
1372,0,1,4667.68,3.22,374,-16.65673,-49.380907,833.0,181,3
1373,0,1,4670.79,3.21,374,-16.656735,-49.380879,833.0,180,2
1374,0,1,4673.94,3.21,374,-16.656741,-49.380851,833.0,179,3
1375,0,1,4677.04,3.2,374,-16.656748,-49.380822,833.0,179,3
1376,0,1,4680.54,3.2,375,-16.656755,-49.380793,832.9,179,3
1377,0,1,4684.06,3.19,375,-16.656763,-49.380764,832.9,180,2
1378,0,1,4686.13,3.19,375,-16.656772,-49.380735,832.8,179,3
1379,0,1,4689.56,3.18,375,-16.656781,-49.380706,832.8,179,3
1380,0,1,4693.01,3.18,376,-16.656791,-49.380677,832.7,178,3
1381,0,1,4695.77,3.18,376,-16.6568,-49.380648,832.7,177,2
1382,0,1,4699.16,3.17,376,-16.656809,-49.380619,832.6,178,3
1383,0,1,4702.67,3.17,376,-16.656818,-49.380591,832.6,178,3
1384,0,1,4705.44,3.17,377,-16.656826,-49.380563,832.5,178,2
1385,0,1,4708.84,3.17,377,-16.656833,-49.380535,832.5,178,3
1386,0,1,4712.2,3.16,377,-16.65684,-49.380506,832.5,178,3
1387,0,1,4715.2,3.16,377,-16.656847,-49.380478,832.4,177,3
1388,0,1,4718.65,3.16,378,-16.656853,-49.380449,832.4,178,2
1389,0,1,4721.93,3.16,378,-16.656859,-49.38042,832.4,179,3
1390,0,1,4724.76,3.16,378,-16.656865,-49.38039,832.3,177,3
1391,0,1,4728.35,3.16,379,-16.65687,-49.38036,832.3,178,3
1392,0,1,4731.79,3.16,379,-16.656876,-49.38033,832.2,179,2
1393,0,1,4734.27,3.16,379,-16.656882,-49.380299,832.2,179,3
1394,0,1,4737.95,3.16,379,-16.656888,-49.380269,832.2,180,3
1395,0,1,4741.4,3.16,380,-16.656895,-49.380239,832.2,182,3
1396,0,1,4744.09,3.15,380,-16.656903,-49.380209,832.1,181,2
1397,0,1,4747.73,3.15,380,-16.65691,-49.38018,832.1,182,3
1398,0,1,4751.44,3.15,380,-16.656918,-49.38015,832.1,180,3
1399,0,1,4754.12,3.15,381,-16.656925,-49.38012,832.1,178,3
1400,0,1,4757.54,3.15,381,-16.656933,-49.380091,832.1,178,2
1401,0,1,4760.65,3.15,381,-16.656939,-49.380061,832.1,177,3
1402,0,1,4764.19,3.15,381,-16.656946,-49.380032,832.0,177,3
1403,0,1,4767.51,3.15,382,-16.656952,-49.380002,832.0,177,3
1404,0,1,4771.12,3.15,382,-16.656958,-49.379973,832.0,178,3
1405,0,1,4773.46,3.15,382,-16.656964,-49.379943,832.0,179,2
1406,0,1,4777.12,3.15,383,-16.656969,-49.379912,832.0,179,3
1407,0,1,4780.73,3.16,383,-16.656975,-49.379882,832.0,180,3
1408,0,1,4783.16,3.16,383,-16.656981,-49.379851,832.0,179,2
1409,0,1,4786.82,3.16,383,-16.656987,-49.37982,831.9,180,3
1410,0,1,4790.52,3.16,384,-16.656993,-49.379789,831.9,180,3
1411,0,1,4793.25,3.16,384,-16.656999,-49.379757,831.9,180,3
1412,0,1,4796.98,3.16,384,-16.657004,-49.379726,831.9,181,2
1413,0,1,4800.61,3.17,384,-16.65701,-49.379695,831.9,180,3
1414,0,1,4803.44,3.17,385,-16.657015,-49.379663,831.8,180,3
1415,0,1,4807.11,3.17,385,-16.657021,-49.379632,831.8,180,3
1416,0,1,4810.67,3.17,385,-16.657026,-49.379601,831.8,180,2
1417,0,1,4813.69,3.17,385,-16.657032,-49.37957,831.8,179,3
1418,0,1,4817.4,3.17,386,-16.657037,-49.379539,831.8,179,3
1419,0,1,4820.98,3.18,386,-16.657043,-49.379508,831.8,180,3
1420,0,1,4823.78,3.18,386,-16.657049,-49.379477,831.7,179,2
1421,0,1,4827.35,3.18,387,-16.657054,-49.379446,831.7,179,3
1422,0,1,4830.98,3.18,387,-16.65706,-49.379416,831.7,179,3
1423,0,1,4833.84,3.18,387,-16.657066,-49.379386,831.7,178,3
1424,0,1,4837.37,3.18,387,-16.657072,-49.379356,831.7,179,2
1425,0,1,4840.78,3.18,388,-16.657078,-49.379327,831.7,177,3
1426,0,1,4843.89,3.18,388,-16.657085,-49.379297,831.7,175,3
1427,0,1,4847.43,3.18,388,-16.657091,-49.379268,831.6,175,3
1428,0,1,4850.91,3.19,388,-16.657097,-49.37924,831.6,175,2
1429,0,1,4853.58,3.19,389,-16.657104,-49.379211,831.6,173,3
1430,0,1,4856.82,3.19,389,-16.65711,-49.379182,831.6,170,3
1431,0,1,4860.03,3.19,389,-16.657117,-49.379153,831.6,169,3
1432,0,1,4863.12,3.2,389,-16.657123,-49.379124,831.6,170,2
1433,0,1,4866.35,3.2,390,-16.657129,-49.379096,831.6,169,3
1434,0,1,4869.88,3.2,390,-16.657135,-49.379067,831.6,169,3
1435,0,1,4872.27,3.21,390,-16.65714,-49.379037,831.5,170,3
1436,0,1,4875.74,3.21,391,-16.657146,-49.379008,831.5,168,2
1437,0,1,4879.41,3.21,391,-16.657151,-49.378978,831.5,170,3
1438,0,1,4881.58,3.21,391,-16.657155,-49.378949,831.5,171,3
1439,0,1,4885.4,3.21,391,-16.657159,-49.378919,831.4,172,3
1440,0,1,4889.09,3.21,392,-16.657163,-49.378888,831.4,175,3
1441,0,1,4891.25,3.21,392,-16.657166,-49.378858,831.4,175,2
1442,0,1,4894.84,3.21,392,-16.657167,-49.378827,831.3,176,3
1443,0,1,4898.4,3.21,392,-16.657168,-49.378797,831.3,177,3
1444,0,1,4901.21,3.21,393,-16.657169,-49.378766,831.2,177,3
1445,0,1,4904.84,3.21,393,-16.657168,-49.378736,831.2,178,2
1446,0,1,4908.3,3.21,393,-16.657168,-49.378705,831.1,177,3
1447,0,1,4910.92,3.21,393,-16.657167,-49.378675,831.1,177,3
1448,0,1,4914.37,3.21,394,-16.657166,-49.378645,831.0,177,3
1449,0,1,4918.04,3.21,394,-16.657165,-49.378615,831.0,178,2
1450,0,1,4920.59,3.21,394,-16.657164,-49.378586,831.0,177,3
1451,0,1,4923.96,3.21,394,-16.657163,-49.378556,830.9,177,3
1452,0,1,4927.46,3.21,395,-16.657163,-49.378527,830.9,177,3
1453,0,1,4930.2,3.21,395,-16.657163,-49.378498,830.8,177,2
1454,0,1,4933.52,3.21,395,-16.657162,-49.378469,830.8,177,3
1455,0,1,4936.82,3.21,395,-16.657162,-49.37844,830.7,177,3
1456,0,1,4939.46,3.21,396,-16.657162,-49.378412,830.7,177,3
1457,0,1,4942.92,3.21,396,-16.657162,-49.378383,830.7,176,2
1458,0,1,4946.39,3.21,396,-16.657163,-49.378354,830.6,176,3
1459,0,1,4948.77,3.21,396,-16.657163,-49.378324,830.6,176,3
1460,0,1,4951.9,3.21,397,-16.657164,-49.378295,830.5,176,3
1461,0,1,4955.28,3.21,397,-16.657164,-49.378265,830.4,177,2
1462,0,1,4958.29,3.21,397,-16.657165,-49.378236,830.4,177,3
1463,0,1,4961.88,3.21,398,-16.657166,-49.378206,830.3,177,3
1464,0,1,4965.43,3.21,398,-16.657167,-49.378176,830.2,176,3
1465,0,1,4967.63,3.21,398,-16.657168,-49.378145,830.1,177,2
1466,0,1,4971.14,3.21,398,-16.65717,-49.378115,830.1,176,3
1467,0,1,4974.55,3.21,399,-16.657172,-49.378085,830.0,175,3
1468,0,1,4977.24,3.21,399,-16.657174,-49.378055,829.9,176,3
1469,0,1,4980.76,3.21,399,-16.657176,-49.378025,829.9,176,2
1470,0,1,4984.21,3.21,399,-16.657179,-49.377995,829.8,177,3
1471,0,1,4986.76,3.21,400,-16.657182,-49.377965,829.7,178,3
1472,0,1,4990.32,3.21,400,-16.657185,-49.377935,829.7,177,3
1473,0,1,4993.92,3.21,400,-16.657189,-49.377905,829.6,176,2
1474,0,1,4996.46,3.21,400,-16.657193,-49.377876,829.5,175,3
1475,0,1,4999.79,3.2,401,-16.657197,-49.377847,829.5,176,3
1476,0,1,5003.15,3.2,401,-16.657202,-49.377818,829.4,175,3
1477,0,1,5006.1,3.2,401,-16.657207,-49.377789,829.3,175,2
1478,0,1,5009.37,3.2,401,-16.657212,-49.37776,829.3,175,3
1479,0,1,5012.75,3.2,402,-16.657218,-49.377731,829.2,176,3
1480,0,1,5015.26,3.2,402,-16.657224,-49.377702,829.2,177,3
1481,0,1,5018.72,3.2,402,-16.65723,-49.377673,829.1,177,2
1482,0,1,5022.6,3.2,403,-16.657236,-49.377644,829.0,177,3
1483,0,1,5024.61,3.2,403,-16.657242,-49.377615,829.0,176,3
1484,0,1,5027.94,3.2,403,-16.657249,-49.377586,828.9,175,3
1485,0,1,5031.28,3.2,403,-16.657255,-49.377557,828.8,175,2
1486,0,1,5034.78,3.2,404,-16.657261,-49.377528,828.8,175,3
1487,0,1,5038.33,3.2,404,-16.657267,-49.377498,828.7,175,3
1488,0,1,5041.75,3.2,404,-16.657273,-49.377469,828.7,175,3
1489,0,1,5044.5,3.2,404,-16.657279,-49.37744,828.7,175,3
1490,0,1,5048.09,3.2,405,-16.657285,-49.37741,828.7,176,2
1491,0,1,5051.63,3.2,405,-16.657291,-49.377381,828.7,175,3
1492,0,1,5054.24,3.2,405,-16.657297,-49.377352,828.7,176,3
1493,0,1,5057.53,3.19,405,-16.657303,-49.377322,828.7,175,3
1494,0,1,5060.94,3.19,406,-16.657309,-49.377293,828.7,176,2
1495,0,1,5063.87,3.19,406,-16.657315,-49.377264,828.7,176,3
1496,0,1,5067.15,3.19,406,-16.657321,-49.377235,828.6,176,3
1497,0,1,5070.58,3.19,406,-16.657326,-49.377206,828.6,176,3
1498,0,1,5073.14,3.19,407,-16.657332,-49.377177,828.6,176,2
1499,0,1,5076.47,3.19,407,-16.657338,-49.377148,828.6,176,3
1500,0,1,5080.01,3.19,407,-16.657344,-49.377119,828.6,176,3
1501,0,1,5082.17,3.19,407,-16.65735,-49.37709,828.6,176,3
1502,0,1,5085.4,3.19,408,-16.657355,-49.377061,828.6,176,3
1503,0,1,5088.88,3.19,408,-16.657361,-49.377032,828.6,176,2
1504,0,1,5091.27,3.19,408,-16.657367,-49.377004,828.7,176,3
1505,0,1,5094.93,3.19,408,-16.657372,-49.376975,828.7,174,3
1506,0,1,5098.48,3.19,409,-16.657378,-49.376946,828.7,175,2
1507,0,1,5100.61,3.19,409,-16.657384,-49.376917,828.7,173,3
1508,0,1,5104.11,3.19,409,-16.657389,-49.376888,828.7,175,3
1509,0,1,5107.49,3.19,409,-16.657395,-49.376859,828.7,174,3
1510,0,1,5110.44,3.19,410,-16.6574,-49.37683,828.7,176,3
1511,0,1,5113.9,3.19,410,-16.657406,-49.376801,828.7,176,2
1512,0,1,5117.25,3.19,410,-16.657411,-49.376772,828.7,177,3
1513,0,1,5120.08,3.19,411,-16.657417,-49.376743,828.7,176,3
1514,0,1,5123.45,3.19,411,-16.657422,-49.376714,828.7,176,3
1515,0,1,5126.92,3.19,411,-16.657428,-49.376685,828.7,175,2
1516,0,1,5129.6,3.19,411,-16.657433,-49.376655,828.7,174,3
1517,0,1,5132.9,3.19,412,-16.657438,-49.376626,828.7,175,3
1518,0,1,5136.23,3.19,412,-16.657444,-49.376597,828.7,174,3
1519,0,1,5139.2,3.19,412,-16.657449,-49.376567,828.7,176,2
1520,0,1,5142.64,3.19,412,-16.657455,-49.376538,828.7,175,3
1521,0,1,5146.18,3.18,413,-16.65746,-49.376508,828.7,174,3
